"EST","DTO","MUN","SECC","date","est.punt","cota.inf","cota.sup"
"23","4","1","578",2029-07-01,115697.842681259,111536.30883894,119859.376523578
"23","4","1","578",2029-08-01,116258.661012312,112088.55926913,120428.762755494
"23","4","1","578",2029-09-01,116819.479343365,112640.773034956,120998.185651774
"23","4","1","578",2029-10-01,117380.297674419,113192.950362441,121567.644986396
"23","4","1","578",2029-11-01,117941.116005472,113745.091476702,122137.140534242
"23","4","1","578",2029-12-01,118501.934336525,114297.196601935,122706.672071115
"23","4","1","578",2030-01-01,119062.752667579,114849.26596141,123276.239373748
"23","4","1","578",2030-02-01,119623.570998632,115401.299777456,123845.842219808
"23","4","1","578",2030-03-01,120184.389329685,115953.298271458,124415.480387913
"23","4","1","578",2030-04-01,120745.207660739,116505.261663843,124985.153657634
"23","4","1","578",2030-05-01,121306.025991792,117057.190174078,125554.861809507
"23","4","1","578",2030-06-01,121866.844322845,117609.084020653,126124.604625038
"23","4","1","578",2030-07-01,122427.662653899,118160.943421081,126694.381886717
"28","4","22","627",2020-01-01,17742.4966386555,17084.6618052328,18400.3314720782
"28","4","22","627",2020-02-01,17814.0203634942,17155.6520783011,18472.3886486873
"28","4","22","627",2020-03-01,17885.544088333,17226.6305349956,18544.4576416705
"28","4","22","627",2020-04-01,17957.0678131718,17297.5972046263,18616.5384217172
"28","4","22","627",2020-05-01,18028.5915380106,17368.5521170373,18688.6309589838
"28","4","22","627",2020-06-01,18100.1152628493,17439.4953025984,18760.7352231003
"28","4","22","627",2020-07-01,18171.6389876881,17510.4267921978,18832.8511831784
"28","4","22","627",2020-08-01,18243.1627125269,17581.3466172345,18904.9788078193
"28","4","22","627",2020-09-01,18314.6864373656,17652.2548096101,18977.1180651212
"28","4","22","627",2020-10-01,18386.2101622044,17723.1514017212,19049.2689226877
"28","4","22","627",2020-11-01,18457.7338870432,17794.0364264513,19121.4313476351
"28","4","22","627",2020-12-01,18529.257611882,17864.9099171629,19193.605306601
"28","4","22","627",2021-01-01,18600.7813367207,17935.7719076892,19265.7907657522
"28","4","22","627",2021-02-01,18672.3050615595,18006.6224323262,19337.9876907928
"28","4","22","627",2021-03-01,18743.8287863983,18077.4615258243,19410.1960469723
"28","4","22","627",2021-04-01,18815.3525112371,18148.2892233799,19482.4157990942
"28","4","22","627",2021-05-01,18886.8762360758,18219.1055606277,19554.646911524
"28","4","22","627",2021-06-01,18958.3999609146,18289.9105736316,19626.8893481976
"28","4","22","627",2021-07-01,19029.9236857534,18360.7042988768,19699.1430726299
"28","4","22","627",2021-08-01,19101.4474105921,18431.4867732613,19771.4080479229
"28","4","22","627",2021-09-01,19172.9711354309,18502.2580340874,19843.6842367744
"28","4","22","627",2021-10-01,19244.4948602697,18573.0181190531,19915.9716014862
"28","4","22","627",2021-11-01,19316.0185851085,18643.767066244,19988.270103973
"28","4","22","627",2021-12-01,19387.5423099472,18714.5049141241,20060.5797057703
"28","4","22","627",2022-01-01,19459.066034786,18785.2317015283,20132.9003680438
"28","4","22","627",2022-02-01,19530.5897596248,18855.9474676527,20205.2320515968
"28","4","22","627",2022-03-01,19602.1134844636,18926.6522520471,20277.57471688
"28","4","22","627",2022-04-01,19673.6372093023,18997.3460946056,20349.9283239991
"28","4","22","627",2022-05-01,19745.1609341411,19068.0290355588,20422.2928327234
"28","4","22","627",2022-06-01,19816.6846589799,19138.7011154646,20494.6682024952
"28","4","22","627",2022-07-01,19888.2083838186,19209.3623752001,20567.0543924372
"28","4","22","627",2022-08-01,19959.7321086574,19280.0128559531,20639.4513613617
"28","4","22","627",2022-09-01,20031.2558334962,19350.6525992133,20711.859067779
"28","4","22","627",2022-10-01,20102.779558335,19421.281646764,20784.2774699059
"28","4","22","627",2022-11-01,20174.3032831737,19491.9000406736,20856.7065256739
"28","4","22","627",2022-12-01,20245.8270080125,19562.5078232872,20929.1461927378
"28","4","22","627",2023-01-01,20317.3507328513,19633.1050372181,21001.5964284845
"28","4","22","627",2023-02-01,20388.8744576901,19703.6917253396,21074.0571900405
"28","4","22","627",2023-03-01,20460.3981825288,19774.2679307764,21146.5284342813
"28","4","22","627",2023-04-01,20531.9219073676,19844.8336968966,21219.0101178386
"28","4","22","627",2023-05-01,20603.4456322064,19915.389067303,21291.5021971097
"28","4","22","627",2023-06-01,20674.9693570451,19985.9340858255,21364.0046282648
"28","4","22","627",2023-07-01,20746.4930818839,20056.4687965122,21436.5173672556
"28","4","22","627",2023-08-01,20818.0168067227,20126.9932436218,21509.0403698235
"28","4","22","627",2023-09-01,20889.5405315615,20197.5074716154,21581.5735915075
"28","4","22","627",2023-10-01,20961.0642564002,20268.0115251482,21654.1169876523
"28","4","22","627",2023-11-01,21032.587981239,20338.5054490619,21726.6705134161
"28","4","22","627",2023-12-01,21104.1117060778,20408.9892883767,21799.2341237789
"28","4","22","627",2024-01-01,21175.6354309166,20479.4630882831,21871.80777355
"28","4","22","627",2024-02-01,21247.1591557553,20549.9268941346,21944.3914173761
"28","4","22","627",2024-03-01,21318.6828805941,20620.3807514396,22016.9850097486
"28","4","22","627",2024-04-01,21390.2066054329,20690.8247058541,22089.5885050116
"28","4","22","627",2024-05-01,21461.7303302716,20761.2588031737,22162.2018573696
"28","4","22","627",2024-06-01,21533.2540551104,20831.6830893262,22234.8250208946
"28","4","22","627",2024-07-01,21604.7777799492,20902.0976103644,22307.457949534
"28","4","22","627",2024-08-01,21676.301504788,20972.5024124584,22380.1005971175
"28","4","22","627",2024-09-01,21747.8252296267,21042.8975418886,22452.7529173649
"28","4","22","627",2024-10-01,21819.3489544655,21113.2830450379,22525.4148638931
"28","4","22","627",2024-11-01,21890.8726793043,21183.6589683855,22598.0863902231
"28","4","22","627",2024-12-01,21962.3964041431,21254.0253584988,22670.7674497873
"28","4","22","627",2025-01-01,22033.9201289818,21324.3822620272,22743.4579959365
"28","4","22","627",2025-02-01,22105.4438538206,21394.7297256946,22816.1579819466
"28","4","22","627",2025-03-01,22176.9675786594,21465.0677962932,22888.8673610256
"28","4","22","627",2025-04-01,22248.4913034981,21535.3965206761,22961.5860863202
"28","4","22","627",2025-05-01,22320.0150283369,21605.7159457511,23034.3141109227
"28","4","22","627",2025-06-01,22391.5387531757,21676.0261184741,23107.0513878773
"28","4","22","627",2025-07-01,22463.0624780145,21746.3270858422,23179.7978701867
"28","4","22","627",2025-08-01,22534.5862028532,21816.6188948881,23252.5535108184
"28","4","22","627",2025-09-01,22606.109927692,21886.9015926728,23325.3182627112
"28","4","22","627",2025-10-01,22677.6336525308,21957.1752262804,23398.0920787812
"28","4","22","627",2025-11-01,22749.1573773696,22027.439842811,23470.8749119281
"28","4","22","627",2025-12-01,22820.6811022083,22097.6954893756,23543.6667150411
"28","4","22","627",2026-01-01,22892.2048270471,22167.9422130894,23616.4674410048
"28","4","22","627",2026-02-01,22963.7285518859,22238.1800610664,23689.2770427054
"28","4","22","627",2026-03-01,23035.2522767246,22308.4090804134,23762.0954730359
"28","4","22","627",2026-04-01,23106.7760015634,22378.6293182246,23834.9226849022
"28","4","22","627",2026-05-01,23178.2997264022,22448.8408215758,23907.7586312285
"28","4","22","627",2026-06-01,23249.823451241,22519.043637519,23980.6032649629
"28","4","22","627",2026-07-01,23321.3471760797,22589.2378130769,24053.4565390825
"28","4","22","627",2026-08-01,23392.8709009185,22659.4233952379,24126.3184065991
"28","4","22","627",2026-09-01,23464.3946257573,22729.6004309505,24199.1888205641
"28","4","22","627",2026-10-01,23535.9183505961,22799.7689671186,24272.0677340735
"28","4","22","627",2026-11-01,23607.4420754348,22869.9290505963,24344.9551002734
"28","4","22","627",2026-12-01,23678.9658002736,22940.0807281827,24417.8508723645
"28","4","22","627",2027-01-01,23750.4895251124,23010.2240466178,24490.7550036069
"28","4","22","627",2027-02-01,23822.0132499511,23080.359052577,24563.6674473253
"28","4","22","627",2027-03-01,23893.5369747899,23150.4857926669,24636.5881569129
"28","4","22","627",2027-04-01,23965.0606996287,23220.6043134206,24709.5170858368
"28","4","22","627",2027-05-01,24036.5844244675,23290.7146612933,24782.4541876417
"28","4","22","627",2027-06-01,24108.1081493062,23360.8168826579,24855.3994159546
"28","4","22","627",2027-07-01,24179.631874145,23430.9110238009,24928.3527244891
"28","4","22","627",2027-08-01,24251.1555989838,23500.9971309178,25001.3140670498
"28","4","22","627",2027-09-01,24322.6793238226,23571.0752501095,25074.2833975356
"28","4","22","627",2027-10-01,24394.2030486613,23641.1454273781,25147.2606699446
"28","4","22","627",2027-11-01,24465.7267735001,23711.2077086227,25220.2458383775
"28","4","22","627",2027-12-01,24537.2504983389,23781.2621396363,25293.2388570415
"28","4","22","627",2028-01-01,24608.7742231776,23851.3087661011,25366.2396802542
"28","4","22","627",2028-02-01,24680.2979480164,23921.3476335857,25439.2482624471
"28","4","22","627",2028-03-01,24751.8216728552,23991.3787875413,25512.2645581691
"28","4","22","627",2028-04-01,24823.345397694,24061.4022732979,25585.28852209
"28","4","22","627",2028-05-01,24894.8691225327,24131.4181360613,25658.3201090041
"28","4","22","627",2028-06-01,24966.3928473715,24201.4264209097,25731.3592738333
"28","4","22","627",2028-07-01,25037.9165722103,24271.4271727903,25804.4059716303
"28","4","22","627",2028-08-01,25109.4402970491,24341.4204365164,25877.4601575817
"28","4","22","627",2028-09-01,25180.9640218878,24411.4062567644,25950.5217870113
"28","4","22","627",2028-10-01,25252.4877467266,24481.3846780705,26023.5908153827
"28","4","22","627",2028-11-01,25324.0114715654,24551.3557448282,26096.6671983026
"28","4","22","627",2028-12-01,25395.5351964041,24621.3195012852,26169.7508915231
"28","4","22","627",2029-01-01,25467.0589212429,24691.2759915408,26242.8418509451
"28","4","22","627",2029-02-01,25538.5826460817,24761.2252595434,26315.94003262
"28","4","22","627",2029-03-01,25610.1063709205,24831.1673490875,26389.0453927534
"28","4","22","627",2029-04-01,25681.6300957592,24901.1023038118,26462.1578877066
"28","4","22","627",2029-05-01,25753.153820598,24971.0301671964,26535.2774739997
"28","4","22","627",2029-06-01,25824.6775454368,25040.9509825602,26608.4041083133
"28","4","22","627",2029-07-01,25896.2012702756,25110.8647930595,26681.5377474916
"28","4","22","627",2029-08-01,25967.7249951143,25180.771641685,26754.6783485437
"28","4","22","627",2029-09-01,26039.2487199531,25250.6715712598,26827.8258686464
"28","4","22","627",2029-10-01,26110.7724447919,25320.5646244379,26900.9802651458
"28","4","22","627",2029-11-01,26182.2961696306,25390.4508437015,26974.1414955598
"28","4","22","627",2029-12-01,26253.8198944694,25460.3302713597,27047.3095175792
"28","4","22","627",2030-01-01,26325.3436193082,25530.202949546,27120.4842890703
"28","4","22","627",2030-02-01,26396.867344147,25600.0689202174,27193.6657680765
"28","4","22","627",2030-03-01,26468.3910689857,25669.9282251519,27266.8539128196
"28","4","22","627",2030-04-01,26539.9147938245,25739.7809059472,27340.0486817019
"28","4","22","627",2030-05-01,26611.4385186633,25809.627004019,27413.2500333075
"28","4","22","627",2030-06-01,26682.9622435021,25879.4665605999,27486.4579264042
"28","4","22","627",2030-07-01,26754.4859683408,25949.2996167374,27559.6723199442
"26","6","59","808",2020-01-01,18216.8386554622,17689.806787416,18743.8705235083
"26","6","59","808",2020-02-01,18324.3982411569,17796.9389921501,18851.8574901637
"26","6","59","808",2020-03-01,18431.9578268517,17904.0617300616,18959.8539236417
"26","6","59","808",2020-04-01,18539.5174125464,18011.1750246329,19067.8598004599
"26","6","59","808",2020-05-01,18647.0769982412,18118.2788997736,19175.8750967087
"26","6","59","808",2020-06-01,18754.6365839359,18225.373379815,19283.8997880568
"26","6","59","808",2020-07-01,18862.1961696306,18332.4584895035,19391.9338497577
"26","6","59","808",2020-08-01,18969.7557553254,18439.5342539948,19499.977256656
"26","6","59","808",2020-09-01,19077.3153410201,18546.6006988471,19608.0299831931
"26","6","59","808",2020-10-01,19184.8749267149,18653.6578500155,19716.0920034143
"26","6","59","808",2020-11-01,19292.4345124096,18760.7057338448,19824.1632909744
"26","6","59","808",2020-12-01,19399.9940981044,18867.7443770639,19932.2438191448
"26","6","59","808",2021-01-01,19507.5536837991,18974.7738067786,20040.3335608196
"26","6","59","808",2021-02-01,19615.1132694938,19081.7940504654,20148.4324885223
"26","6","59","808",2021-03-01,19722.6728551886,19188.8051359651,20256.540574412
"26","6","59","808",2021-04-01,19830.2324408833,19295.8070914758,20364.6577902908
"26","6","59","808",2021-05-01,19937.7920265781,19402.7999455465,20472.7841076096
"26","6","59","808",2021-06-01,20045.3516122728,19509.7837270702,20580.9194974754
"26","6","59","808",2021-07-01,20152.9111979676,19616.7584652776,20689.0639306575
"26","6","59","808",2021-08-01,20260.4707836623,19723.7241897297,20797.2173775949
"26","6","59","808",2021-09-01,20368.030369357,19830.6809303118,20905.3798084023
"26","6","59","808",2021-10-01,20475.5899550518,19937.6287172262,21013.5511928774
"26","6","59","808",2021-11-01,20583.1495407465,20044.5675809853,21121.7315005078
"26","6","59","808",2021-12-01,20690.7091264413,20151.4975524053,21229.9207004773
"26","6","59","808",2022-01-01,20798.268712136,20258.4186625989,21338.1187616731
"26","6","59","808",2022-02-01,20905.8282978308,20365.3309429689,21446.3256526926
"26","6","59","808",2022-03-01,21013.3878835255,20472.2344252007,21554.5413418503
"26","6","59","808",2022-04-01,21120.9474692202,20579.1291412562,21662.7657971843
"26","6","59","808",2022-05-01,21228.507054915,20686.0151233663,21770.9989864637
"26","6","59","808",2022-06-01,21336.0666406097,20792.8924040247,21879.2408771948
"26","6","59","808",2022-07-01,21443.6262263045,20899.7610159805,21987.4914366285
"26","6","59","808",2022-08-01,21551.1858119992,21006.6209922316,22095.7506317668
"26","6","59","808",2022-09-01,21658.745397694,21113.4723660182,22204.0184293698
"26","6","59","808",2022-10-01,21766.3049833887,21220.3151708152,22312.2947959622
"26","6","59","808",2022-11-01,21873.8645690834,21327.1494403263,22420.5796978405
"26","6","59","808",2022-12-01,21981.4241547782,21433.9752084769,22528.8731010795
"26","6","59","808",2023-01-01,22088.9837404729,21540.7925094069,22637.1749715389
"26","6","59","808",2023-02-01,22196.5433261677,21647.6013774649,22745.4852748705
"26","6","59","808",2023-03-01,22304.1029118624,21754.4018472007,22853.8039765242
"26","6","59","808",2023-04-01,22411.6624975572,21861.193953359,22962.1310417553
"26","6","59","808",2023-05-01,22519.2220832519,21967.9777308729,23070.4664356309
"26","6","59","808",2023-06-01,22626.7816689466,22074.7532148571,23178.8101230362
"26","6","59","808",2023-07-01,22734.3412546414,22181.5204406013,23287.1620686815
"26","6","59","808",2023-08-01,22841.9008403361,22288.2794435638,23395.5222371084
"26","6","59","808",2023-09-01,22949.4604260309,22395.0302593652,23503.8905926966
"26","6","59","808",2023-10-01,23057.0200117256,22501.7729237814,23612.2670996699
"26","6","59","808",2023-11-01,23164.5795974204,22608.5074727379,23720.6517221028
"26","6","59","808",2023-12-01,23272.1391831151,22715.2339423031,23829.0444239271
"26","6","59","808",2024-01-01,23379.6987688098,22821.9523686821,23937.4451689376
"26","6","59","808",2024-02-01,23487.2583545046,22928.6627882101,24045.8539207991
"26","6","59","808",2024-03-01,23594.8179401993,23035.3652373468,24154.2706430519
"26","6","59","808",2024-04-01,23702.3775258941,23142.05975267,24262.6952991182
"26","6","59","808",2024-05-01,23809.9371115888,23248.7463708693,24371.1278523083
"26","6","59","808",2024-06-01,23917.4966972836,23355.4251287404,24479.5682658267
"26","6","59","808",2024-07-01,24025.0562829783,23462.096063179,24588.0165027776
"26","6","59","808",2024-08-01,24132.615868673,23568.7592111748,24696.4725261713
"26","6","59","808",2024-09-01,24240.1754543678,23675.4146098058,24804.9362989298
